id	source with headwords	gender labels of headwords
10130	A [[Doctor]] of History Sciences she was an Azerbaijan State prize laureate.	Female
10131	In 1475, [[Stephen III]] of Moldavia sent his brother-in-law, [[Alexander Gabras]], to Mangup with the purpose of replacing a local [[ruler]] from the Gabras family, who was Alexander's own brother and vassal to the [[Ottomans]].	Male,Male,Male,Amb
10132	[[Netanyahu]] returned to politics in 2002 as Foreign Affairs Minister (2002–2003) and Finance Minister (2003–2005) in [[Ariel Sharon's]] governments, but he departed the government over disagreements regarding the Gaza disengagement plan.	Male,Amb
10133	An [[actor]] is sometimes so strongly identified with a role as to make it difficult for them to find work playing other [[characters]].	Male,Amb
10134	Apart from being on the cover pages of many leading magazines, [[she]] was also voted the "best [[singer]]" and "shining star" at the Burrn! magazine awards in 2002.	Female,Female
10135	The [[singer]] defended herself saying that a song does not influence [[people]] to leave school, only to seize the gift of adolescence.	Female,Amb
10136	In general usage the [[monarch]] came to be called the King-Emperor, especially in the Crown's overseas possessions and in British India and the princely states.	Male
10137	As a [[Doctor]] of the Church, she is the subject of much theological comment and study, and, as a young woman whose message has touched the lives of [[millions]], she remains the focus of much popular devotion.	Female,Amb
10138	[[He]] is mentioned by [[Tacitus]] as having been one of two witnesses who were present at the conferences between [[Vitellius]] and [[Flavius Sabinus]], the elder brother of [[Vespasian]], when the [[legions]] from the East were marching rapidly on the capital.	Male,Amb,Amb,Male,Amb,Amb
10139	At the end of the song [[she]] performed a military drill with her male [[dancers]] before moving into "If U Seek Amy", which featured her pushing them with a giant pink mallet, in a similar way to Whac-A-Mole.	Female,Male
10140	[[Burnet]] reflected unfavourably upon him, writing of him, "...a proud and covetous man ... the new [[chancellor]] exceeded all that had gone before him.	Amb,Male
10141	One [[scholar]] describes her plan this way: "vast estates would be divided into small farms, [[cottagers]] would be allowed to make enclosures from the commons and, instead of alms being given to the [[poor]], they would be given the means to independence and self-advancement."	Female,Amb,Amb
10142	Some [[Oregonians]] referred to her as "Madam [[Governor]]" even after her brief tenure in office ended.	Amb,Female
10143	As a [[writer]], [[she]] has addressed many cultural issues, from "rape lyrics" in [[Rick Ross']] music to challenging a White female [[writer's]] interpretation of [[Questlove's]] reaction to the [[Trayvon Martin]] verdict.	Female,Female,Amb,Female,Amb,Amb
10144	[[Claire]] (クレア, Kurea) Voiced by: [[Aya Hirano]] The current holder of the Lady Jewel (レディ・ジュlエル, Redi jueru) title and Ruler of Jewel Land, Claire is a close friend of [[Diana]] during her early days.	Female,Amb,Female
10145	A staunch [[supporter]] of the Stuart line, she declined an invitation from Bishop [[Burnet]] to write a welcoming poem to the new king [[William III]].	Female,Male,Male
10146	On their return, [[Singer]] resumed his post at UCL, where he remained until his retirement in 1942.	Male
10147	His shortsightedness did cause [[opponents]] to keep their distance in sword-fights since, as one [[actor]] put it, [[he]] could have inadvertently knocked their eye out.	Amb,Amb,Male
10148	The breach between [[Antony]] and [[Octavian]] prompted a large portion of the [[Senators]], as well as both of that year's [[consuls]], to leave Rome and defect to Antony.	Amb,Amb,Amb,Amb
10149	[[Smith]] enlisted Welsh musician [[John Cale]], formerly of [[The Velvet Underground]], to serve as the album's producer, as she was impressed by the raw sound of his own albums, such as Fear.	Female,Male,Amb
10150	[[Fox]] began her training in dance and drama at age five, in Kingston, Tennessee.	Female
10151	[[Charlotte]], who then was thirteen, sings ambiguous lyrics seeming to refer to an impossible physical love between an [[adult]] and his [[child]].	Amb,Male,Amb
10152	As [[Secretary]] of [[Defense]], he faced complex social issues, such as the roles of [[homosexuals]] in uniform, and of [[women]] in combat.	Male,Male,Male,Female
10153	[[She]] was [[Chairman]] of the Advisory Council of St Paul's Cathedral from 2000–2009.	Female,Female
10154	Each [[character]] has special skills, e.g., [[Jack]] is able to climb twice as high as his female [[companion]], is better at cooking food, and is a stronger fighter.	Amb,Male,Female
10155	[[They]] were married on 29 May 1818 at Schloss Ehrenburg, Coburg, in a Lutheran rite, and again on 11 July 1818 at Kew Palace, Kew, Surrey.	Amb
10156	[[Christine M. Sellers]] of The Celebrity Cafe wrote that [[Carpenter]] "proves she's not just another Disney darling transitioning through her teenage years" and that the album "showcases Carpenter's growth as both a songwriter and a vocalist".	Amb,Female
10157	At the time of [[Napoleon]] this church was in such a ruinous state, dilapidated during the French Revolution, that the [[engineer]] appointed by Napoleon decided it was not worth preserving; it was demolished and the stonework was used to repair the château.	Amb,Amb
10158	According to [[Watson]], [[she]] made what [[Odaenathus]] left her a "glittering show of strength".	Amb,Female,Amb
10159	The [[dogs]] were taken off board and housed in ice-kennels or "dogloos", and the ship's interior was converted to suitable winter quarters for the various groups of men—[[officers]], [[scientists]], [[engineers]], and [[seamen]].	Amb,Male,Male,Male,Male
10160	She is now a ballet [[teacher]].	Female
10161	[[Hicks]] spent the last years of his life at The Grove, Brightwell Baldwin in Oxfordshire, where he created a garden.	Male
10162	As part of pursuing a career as a [[musician]], [[she]] formed a [[band]] during her high school years.	Female,Female,Amb
10163	During his tenure as U.S. [[Secretary]] of the Navy, [[he]] established the United States Naval Academy at Annapolis in 1845.	Male,Male
10164	Under Salic law, the Kingdom of Hanover passes to [[William's]] brother, [[Ernest Augustus]], Duke of Cumberland, ending the personal union of Britain and Hanover which has persisted since 1714.	Amb,Male
10165	Her life was essentially that of a [[poet]], though [[she]] also painted.	Female,Female
10166	[[Cheryl]] topped FHM 100 Sexiest Women in the World in 2009 and 2010.	Female
10167	A very high title, its [[holder]] ranked as the first woman after the [[Empress]] herself in the imperial court.	Female,Female
10168	Based on a recommendation by his friend, songwriter [[Richard Marx]], [[Ringo Starr]] approached [[Page]] to join his 11th All-Starr [[Band]] and, in the summer of 2010, they embarked on a 32-date U.S. tour and, then in 2011, they embarked on a 40-date Europe tour.	Amb,Male,Male,Amb
10169	According to [[Scherzer]] as commander of the assault [[battalion]]/33.	Amb,Amb
10170	At the age of 12, [[White]] was scouted in her hometown of Buffalo, New York, and had gone to Personal Best modeling school at age sixteen.	Female
10171	Although [[Potter]] was aware of art and artistic trends, her drawing and her prose style were uniquely her own.	Female
10172	The [[pastor]] threw [[him]] out, and when he continued to persist with his pursuit of the [[daughter]] he was expelled from the [[congregation]].	Amb,Male,Female,Amb
10173	[[Loudwire]] ranked [[Valo]] as the fourteenth greatest metal frontman of the 21st century, stating: "His baritone voice is undeniably gorgeous, his vampiric charisma is almost hypnotic, male [[fans]] desperately attempt to emulate him and female [[fans]] scream ballistically as if he was the second coming of [[Elvis]]."	Amb,Male,Male,Female,Amb
10174	This new series recreated the [[team]] from the beginning and used the [[Boy]]/[[Lad]]/[[Girl]]/Lass/[[Kid]] codenames, which the previous continuities had moved away from using.	Amb,Male,Male,Female,Amb
10175	Also included are cards pairing the Knockouts with male TNA [[wrestlers]].	Male
10176	Teaching of the Assumption of [[Mary]] became widespread across the Christian world, having been celebrated as early as the 5th century and having been established in the East by Emperor [[Maurice]] around AD 600.	Female,Male
10177	[[Justice]] was entered in a Wolseley Hornet Special in the JCC Thousand Mile Race at Brooklands on 3 and 4 May 1932.	Amb
10178	On August 23, 2005, NASA officially conferred on [[Walker]] his Astronaut Wings, posthumously.	Male
10179	As a [[minor]] she was required to purchase a $25 U.S. savings bond weekly.	Female
10180	The belief system of the Marajo [[people]] is not wholly understood, though it almost certainly involved important female [[figures]] ([[Roosevelt]] 1991).	Amb,Female,Amb
10181	[[Cartman]] meets [[Principal]] in the restroom and uses [[Butters']] underwear to attempt to frame him for [[child]] molestation, but is hospitalized after Principal violently assaults him for employing politically incorrect language.	Amb,Male,Amb,Amb
10182	To save [[her]], the [[Doctor]] gives her his helmet as they spacewalk.	Female,Male
10183	"[[I]] did not understand it at the time," she said, "but I believe that little red airplane said something to me as it swished by."	Female
10184	Several factors contributed to its subsequent revival: the language drew attention from [[scholars]] of the emerging science of comparative linguistics; after the abolition of serfdom in the Russian Empire in 1861, social mobility increased, and Lithuanian [[intellectuals]] arose from the ranks of the rural [[populace]]; and language became associated with identity in Lithuania, as elsewhere across Europe.	Amb,Amb,Amb
10185	"[[I]] went with $2 in my pocket," he recalled.	Male
