id	source with headwords	gender labels of headwords
8369	It has been extensively renovated since 1981 and now houses about 700 [[monks]], including three [[tulkus]] - one of whom returned from Switzerland and established a [[girls']] school.	Male,Amb,Female
8370	His conclusion: Religion is based, [[I]] think, primarily and mainly upon fear.	Male
8371	As a [[winner]] of the talent competition, [[he]] performed in the summer of 2009 before 20,000 [[spectators]] at the Berlin Waldbühne, one of Europe's largest concert venues.	Male,Male,Amb
8372	The awarding of an honorary degree to political [[figures]] can prompt protests from [[faculty]] or [[students]].	Amb,Amb,Amb
8373	The [[singer]] performed most of her songs in a silhouette; her face was frequently hidden from the [[crowd]].	Female,Amb
8374	The [[woman]] who attempts to conceal her [[lover]], and the [[family]] members who find him, are common ballad motifs.	Female,Male,Amb
8375	The club's owner, [[Elizabeth "Lib" Hatcher]], took an interest in the young [[singer]], hired him as a cook, and gave him regular singing jobs at the club.	Amb,Male
8376	[[She]] stated in Yad Vashem: "As [[president]] of Croatia, I express my deepest regret to all the [[victims]] of the Holocaust that were killed by the hands of the collaborationist Ustasha regime during World War II.	Female,Female,Amb
8377	An extreme case of this was the film Outside the Law (1920), where [[he]] played a character that shot and killed another [[character]], whom he also was playing.	Male,Amb
8378	On July 19, 2017, the [[developer]] of Feren OS announced that he would be "bring back Cub" in the form of Phoenix Linux.	Male
8379	Alongside [[Melanie Klein]], [[she]] may be considered the founder of psychoanalytic [[child]] psychology.	Amb,Female,Amb
8380	[[Baker]] met his wife, [[Michelle]], when they were doing [[children's]] theatre at the Colorado Springs Fine Arts Center.	Male,Female,Amb
8381	Seeing that the [[baby]] is African-American, [[Frank]] assumes [[Nordberg]] is responsible and angrily chases him.	Amb,Amb,Male
8382	Since she was a [[child]], she had a dream of becoming a pilot and spent nearly a year studying English to be able to attend flight school.	Female
8383	As a [[child]], [[he]] moved to Southern California with his [[mother]] and grew up in the Sylmar area of the San Fernando Valley.	Male,Male,Female
8384	The [[Boy]] or [[Girl]] paradox surrounds a set of questions in probability theory which are also known as The Two Child Problem, Mr. [[Smith's]] Children and the Mrs. [[Smith]] Problem.	Male,Female,Male,Female
8385	Inside the church, several inscribed gravestones from the 18th and 19th centuries (most of them in Italian or Latin) remember wealthy Levantine [[families]], church's [[benefactors]], [[bishops]] and [[Consuls]] of the European nations in Constantinople.	Amb,Amb,Male,Amb
8386	When her [[husband]] died in 1258, [[Isabella]] married again, this time to an English knight named [[John Russell]].	Male,Female,Male
8387	One of the surviving [[victims]] filed a rape application against [[him]], but initially she was refused a criminal case.	Female,Male
8388	In episode 7, she is revealed to be a [[yuri]] [[fan]].	Amb,Female
8389	In several cases the new [[Emperor]] ascended the throne after marrying the previous Emperor's [[widow]], or indeed after forcing the previous Emperor to abdicate and become a monk.	Male,Female
8390	Journalist [[Tony Travers]] argued that [[Khan]] would be "well within his rights to tell the [[government]] London didn't vote for Brexit and that City Hall now viewed the government as dysfunctional."	Amb,Male,Amb
8391	According to some sources, Serbian king [[Peter I]] wanted [[Tatiana]] as a bride for his younger son, Prince [[Alexander]].	Male,Female,Male
8392	In 1516, a relic of the [[saint]], his finger, was donated to this church.	Male
8393	[[He]] has been [[Leader]] of the Coalition Avenir Québec party since its foundation in 2011.	Male,Male
8394	[[She]] is the [[granddaughter]] of the Seishu board [[chairman]], but never takes advantage of that fact.	Female,Female,Male
8395	[[Carmen]] gives birth, but [[Oberlus]] takes the [[child]], claiming that he will allow him to suffer.	Amb,Male,Male
8396	In June 1807 [[Thompson]] crossed the Rocky Mountains and spent the summer surveying the Columbia basin; he continued to survey the area over the next few seasons.	Male
8397	[[Winner]] of over 60 awards, her productions have been presented on television in North America, Europe, Latin America, Asia and Australia, at numerous universities, within niche [[communities]] as well as in the international film festival circuit.	Female,Amb
8398	A substantive portion of the record analyzes the cultural role of [[Jesus Christ]], specifically [[Manson's]] view that the image of his crucifixion was the origin of [[celebrity]].	Male,Amb,Amb
8399	Very soon the [[singer]] invited by [[Bocelli]], performed at his annual concert "Il canto della terra" on the stage of Teatro del Silenzio in Toskana, where she sang "Dle Yaman", and then she took part in Bocelli's Gala concert Celebrity Fight Night in Roman Colosseum.	Female,Male
8400	[[Tyrion]], having led his [[men]] through the tunnel, attacks the surprised [[Baratheon men]] from behind, defeating them with ease.	Male,Male,Male
8401	[[Child]] remained with the Earthquakes until 1980 when the [[team]] sold his contract to the [[Memphis Rogues]].	Male,Amb,Amb
8402	In some cases, such as that of [[Henry Cook]] in 1814, the Poor Law [[authorities]] forced the husband to sell his [[wife]] rather than have to maintain her and her [[child]] in the Effingham workhouse.	Male,Amb,Female,Amb
8403	In 2011 an environmental [[artist]], who had worked on some games, revealed that High Impact Games was working on a new project for the Wii.	Amb
8404	[[He]] is nominated by the [[president]] of Comoros.	Male,Amb
8405	The close acquaintance of the [[writer]] with the Indian sights allows her to be very entertaining to talk about the "most diverse aspects of the life" in modern and ancient India.	Female
8406	The lyrics begin from the perspective of a [[refugee]] telling their [[child]] of their life before displacement, backed by "plaintive guitars and weary singing".	Amb,Amb
8407	In the late 1920s, there were continuous [[passenger]] services on the Husum–Erfde–Rendsburg–Kiel route, with a total running time of about three hours.	Amb
8408	[[Smith]] received a typical education for a girl in a wealthy [[family]] during the late 18th century.	Female,Amb
8409	[[Hilbert]] responded with indignation, stating, "I do not see that the sex of the [[candidate]] is an argument against her admission as privatdozent.	Amb,Female
8410	[[She]] was one of the first female [[members]] of the Communist Party of China, and one of the 28 [[Bolsheviks]] trained in Moscow.	Female,Female,Amb
8411	Of course, the 17-year-old [[star]] is decked out in amazing outfits, no matter if she's rocking out on stage or being followed by cloaked [[agents]]."	Female,Amb
8412	[[I]] hardly thought this was probable, as I knew how very unapproachable the [[Brothers]] generally are; but as [[she]] said that at any rate she would try, I wrote a letter, addressing it 'to the Unknown Brother', and gave it to her to see if any result would ensue.	Amb,Male,Female
8413	States could indicate their interest in becoming a Prospective Founding [[Member]] until 31 March 2015.	Amb
8414	Unlike the prequel, chips must be used immediately after they are gained and cannot be deactivated, nor changed from one playable [[character]] to another.	Amb
8415	IGN's [[Matt Casamassina]] praised the detailed 3D worlds, "fantastic" texture work, and cute [[character]] designs.	Amb,Amb
8416	She was my best [[friend]].	Female
8417	"Has [[anyone]] seen our [[child]]?".	Amb,Amb
8418	When [[Black]] moved to Kingston on Lake Ontario late in 1792, [[Eckford]] followed to continue his apprenticeship, but the two soon went their separate ways, with Black moving to Quebec City to pursue revolutionary politics while Eckford stayed behind in Kingston to continue to learn the shipbuilding trade.	Male,Male
8419	To appease the [[Pope]], King [[Frederick]] eventually consented to a match between the Pope's daughter [[Lucrezia Borgia]], aged 18, and the 17-year-old [[Alfonso of Aragon]].	Male,Male,Female,Amb
8420	[[He]] was the [[author]] of the [[Court's]] majority judgment in Minister of Home Affairs v Fourie, in which the Court declared unconstitutional South Africa's statute defining marriage to be between one [[man]] and one [[woman]].	Male,Male,Amb,Male,Female
8421	The [[Doctor]] arrives and shuts off the machine.	Amb
8422	[[She]] is the [[founder]] of the Sigrid Rausing Trust, one of the United Kingdom's largest philanthropic foundations, and owner of Granta magazine and Granta Books.	Female,Female
8423	[[Davis]] worked on the strip until his death in 1964, when [[Falk]] recruited current artist [[Fred Fredericks]].	Male,Amb,Amb
8424	[[White]] died of heart failure on 17 January 1964 aboard ship in Piraeus, Athens, Greece, en route to Alderney from a lecture tour in the United States.	Amb
8425	[[He]] was the youngest [[child]]: he had a [[brother]] and [[sister]].	Male,Male,Male,Female
8426	Nevertheless, according to professor [[Julia Shabanova]], a Ukrainian philosopher, in The Secret Doctrine, the interpretation of the definitions of [[Satan]], Lucifer is fundamentally different from Christian declarations.	Amb,Male
8427	Apart from [[Dani]], it focuses on a [[journalist]], a [[doctor]], a [[student]], [[traffic officer]], a [[cook]], a [[firefighter]] and a [[flight attendant]] where all are women.	Amb,Female,Female,Female,Female,Female,Female,Female
8428	Her content focuses on sex education; [[Green]] also hosts Braless, the first MTV YouTube channel, as part of a 12-week deal with MTV.	Female
8429	[[Jill Menze]] of Billboard, while reviewing The Fame Ball Tour, complimented [[Gaga's]] vocals on the song by saying, "The fame-obsessed ballad 'Paparazzi' showed how adept she can be with her range."	Amb,Female
8430	It was inspired by the death of vocalist [[David Draiman's]] [[grandfather]] as well as various circumstances after the September 11 attacks, and is about a conversation between Draiman and God.	Amb,Male
8431	Syfy Wire praised the sequel for making its [[hero]] a "kickass mom".	Female
8432	This 14-year term was renewable for one additional 14-year term, if the [[author]] was alive at the end of the first time.	Amb
8433	[[He]] is venerated on 11 June, the day of his death.	Male
8434	"None of [[us]] is really an [[actor]] per se.	Amb,Amb
8435	Her first tenure as [[regent]] lasted from 1420 until 1423, and her second from 1432 until her [[husband's]] death in 1458.	Female,Male
8436	The [[winner]] will receive US$20,000 together with President’s Cup, the silver-medal [[winner]] – US$10,000 and the bronze-medal [[winner]] – US$5,000.	Amb,Amb,Amb
8437	Later, [[Jin]] leaves [[Sun]], refusing to speak to her.	Amb,Female
8438	There is some evidence that [[elements]] of the NK 3rd Division guarded [[them]] after capture.	Amb,Amb
8439	After [[Roosevelt's]] death in April 1945, Vice President [[Harry S. Truman]] became president.	Amb,Amb
8440	Although [[she]] sang well as a [[child]], she contracted diphtheria, and her voice suffered after the removal of her tonsils.	Female,Female
8441	In their final assessment, [[Isserman]], [[Weaver]] and [[Molenaar]] say "they had logged more miles and climbed more peaks than [[anyone]] to date; they had produced five sumptuously illustrated and widely read expedition volumes; and by simple virtue of her sex [[Fanny]] of course had set an invaluable Himalayan precedent.	Amb,Amb,Amb,Amb,Female
